31058980	|	7	|	1
30839527	|	7	|	3
31046454	|	8	|	1
31033925	|	4	|	1
31031057	|	60	|	1
31033194	|	64	|	28
31021929	|	14	|	1
30803379	|	14	|	1
29904981	|	16	|	1
31079380	|	4	|	1
31091260	|	2	|	5
30893896	|	316	|	1
30799460	|	12	|	1
31108895	|	7	|	1
31103541	|	7	|	3
31093878	|	6	|	1
31102532	|	4	|	1
30816048	|	24	|	1
31107125	|	10	|	2
31137900	|	18	|	8
30832037	|	15	|	4
31094136	|	8	|	1
31061892	|	6	|	1
31099184	|	11	|	1
31154095	|	3	|	1
31155963	|	3	|	1
31156340	|	8	|	3
29425991	|	63	|	4
31160620	|	6	|	1
30949692	|	18	|	1
31161161	|	2	|	1
31162063	|	10	|	1
31150201	|	3	|	1
30915370	|	21	|	5
31112451	|	17	|	14
31130997	|	6	|	1
31104886	|	6	|	1
31171464	|	2	|	1
31131703	|	4	|	1
30728149	|	25	|	12
31175429	|	14	|	5
31179486	|	34	|	11
31037185	|	2	|	1
31076198	|	3	|	1
31004111	|	1	|	1
31170338	|	3	|	1
29661606	|	51	|	1
31151588	|	8	|	1
31008297	|	3	|	1
31204109	|	7	|	4
31054381	|	15	|	1
31061809	|	26	|	3
31174911	|	2	|	2
30623561	|	5	|	4
31208192	|	12	|	1
31200092	|	34	|	1
31193738	|	2	|	1
30523232	|	2	|	1
31214344	|	71	|	28
31209523	|	35	|	1
31178526	|	16	|	2
31211097	|	12	|	1
31066870	|	7	|	1
31181809	|	6	|	1
31194374	|	3	|	1
31171387	|	18	|	8
31220217	|	21	|	1
31226709	|	8	|	1
30921992	|	50	|	7
31116024	|	7	|	1
30902664	|	7	|	1
31229600	|	9	|	1
31030893	|	4	|	2
31247335	|	14	|	2
31249708	|	3	|	1
31162987	|	4	|	1
31235149	|	3	|	1
31216930	|	40	|	1
31224751	|	10	|	1
31259631	|	12	|	1
31236457	|	2	|	1
30676189	|	38	|	1
31229729	|	15	|	1
31171783	|	67	|	1
31055273	|	21	|	1
31273313	|	12	|	5
27576774	|	66	|	3
30616691	|	15	|	1
31185625	|	16	|	1
27608006	|	8	|	1
31284319	|	4	|	1
31155903	|	10	|	1
30651625	|	3	|	1
31301476	|	4	|	2
31261887	|	7	|	2
31277421	|	5	|	1
31197728	|	18	|	1
31300203	|	2	|	1
31276699	|	7	|	1
31159026	|	12	|	3
31064259	|	41	|	1
31302621	|	2	|	1
31323747	|	6	|	1
31324547	|	2	|	1
31272875	|	12	|	1
31326829	|	8	|	1
31326891	|	39	|	13
31299621	|	3	|	1
31327702	|	2	|	1
30965661	|	20	|	1
31327123	|	12	|	1
31211955	|	36	|	1
31281974	|	12	|	1
31332413	|	3	|	1
31300757	|	4	|	1
31226119	|	10	|	1
30415977	|	4	|	1
31261795	|	48	|	20
30314077	|	44	|	4
31302138	|	20	|	1
31352874	|	2	|	1
31340361	|	17	|	1
31025918	|	61	|	20
31354300	|	2	|	1
31351606	|	19	|	1
31308514	|	1	|	1
31358607	|	3	|	1
31309648	|	16	|	6
28831778	|	16	|	3
30419929	|	12	|	1
31339721	|	7	|	2
31367636	|	5	|	1
31318709	|	92	|	1
31370252	|	6	|	2
31341362	|	6	|	1
31338656	|	15	|	1
31386319	|	1	|	1
31371819	|	61	|	1
31392680	|	11	|	4
31084105	|	7	|	1
31405984	|	2	|	1
31376499	|	73	|	40
31433709	|	2	|	1
31436398	|	29	|	1
31421251	|	15	|	1
31434535	|	3	|	1
31313519	|	7	|	1
30014340	|	66	|	8
30484841	|	16	|	1
31454171	|	16	|	1
31453995	|	10	|	1
31353045	|	40	|	1
31315481	|	7	|	1
29588852	|	4	|	2
31461650	|	3	|	1
31462053	|	7	|	2
31443665	|	6	|	1
31467005	|	2	|	1
31467115	|	3	|	1
31433992	|	59	|	1
31455221	|	18	|	1
26229291	|	1	|	1
31447389	|	23	|	1
31284092	|	6	|	1
31321933	|	85	|	2
31430214	|	2	|	1
31457884	|	5	|	2
31139291	|	22	|	1
31204109	|	7	|	4
30723110	|	7	|	1
31405547	|	9	|	1
31477241	|	2	|	1
31225571	|	13	|	2
31490474	|	66	|	6
27247652	|	16	|	1
31482186	|	12	|	1
31500259	|	4	|	1
31503236	|	10	|	1
31502212	|	7	|	2
31245261	|	13	|	1
30912997	|	133	|	39
30580657	|	17	|	3
31403444	|	27	|	2
31481120	|	25	|	1
31510529	|	5	|	1
31326891	|	39	|	13
31513328	|	16	|	1
31472999	|	26	|	1
31367426	|	36	|	14
31514846	|	5	|	1
31487911	|	90	|	1
27758292	|	25	|	2
31476741	|	198	|	1
31414642	|	113	|	1
31523434	|	9	|	4
31376499	|	73	|	40
31516200	|	27	|	2
31529384	|	3	|	1
30690495	|	15	|	1
31472852	|	47	|	1
31490413	|	6	|	1
31517877	|	19	|	1
31535967	|	5	|	2
31548846	|	3	|	3
31459857	|	8	|	1
31549326	|	1	|	1
31263939	|	4	|	1
31555939	|	6	|	1
22349020	|	7	|	1
31370097	|	14	|	1
31503813	|	8	|	1
31515318	|	29	|	1
31554017	|	18	|	7
31372120	|	4	|	1
31468181	|	33	|	1
20834236	|	66	|	3
25539568	|	43	|	4
31561786	|	24	|	3
31549478	|	26	|	1
31526303	|	4	|	1
31578651	|	19	|	1
31556599	|	23	|	1
31196485	|	7	|	6
31551231	|	17	|	1
31588954	|	3	|	1
31596888	|	10	|	1
31180960	|	35	|	1
30912004	|	41	|	1
30014340	|	66	|	8
31600574	|	5	|	1
31599476	|	9	|	1
31243833	|	3	|	1
31546380	|	6	|	2
31547009	|	8	|	1
31541538	|	7	|	1
31623091	|	3	|	1
30945635	|	29	|	3
31625755	|	3	|	1
31256901	|	43	|	1
31388146	|	8	|	1
31580943	|	32	|	6
31606604	|	44	|	1
31618033	|	15	|	2
31624883	|	39	|	1
31619146	|	6	|	1
31465557	|	12	|	7
31425980	|	11	|	1
31178498	|	40	|	1
31656471	|	22	|	2
31540100	|	19	|	1
31405030	|	19	|	1
31665296	|	21	|	2
31388219	|	15	|	1
31623479	|	1	|	1
31701885	|	2	|	1
31704905	|	1	|	1
31681885	|	5	|	1
30806372	|	3	|	1
30806616	|	4	|	2
31632355	|	16	|	1
31648274	|	9	|	2
31671517	|	18	|	1
31503015	|	14	|	4
31522903	|	1	|	1
31522631	|	5	|	2
31058637	|	134	|	1
31568613	|	14	|	6
31714911	|	4	|	1
31724018	|	13	|	1
31722912	|	5	|	1
31728555	|	3	|	1
31717870	|	9	|	1
28911317	|	7	|	4
31699911	|	11	|	1
31616100	|	17	|	1
31033194	|	64	|	28
31700689	|	28	|	7
31273313	|	12	|	5
31709247	|	54	|	1
31743090	|	12	|	4
28723744	|	4	|	1
30911449	|	13	|	1
31696142	|	60	|	1
31742714	|	2	|	1
31751601	|	17	|	1
30553371	|	3	|	2
31740761	|	6	|	1
31573450	|	7	|	1
31218163	|	42	|	1
31768315	|	86	|	14
29200129	|	9	|	1
31525344	|	2	|	1
31781752	|	7	|	2
31731031	|	20	|	1
31781479	|	152	|	59
31741299	|	8	|	1
31785366	|	2	|	1
31743612	|	40	|	2
31756518	|	9	|	1
31791923	|	12	|	1
31596096	|	9	|	1
31775755	|	22	|	2
31598410	|	46	|	1
31686902	|	106	|	2
31759103	|	9	|	3
31749156	|	11	|	1
31772038	|	8	|	1
31802906	|	42	|	19
31775883	|	4	|	2
31820516	|	7	|	1
31830516	|	1	|	1
31769747	|	4	|	1
31501626	|	34	|	1
31790866	|	31	|	1
31826061	|	2	|	1
31832527	|	40	|	3
31727776	|	1	|	2
31853267	|	2	|	1
31835032	|	18	|	1
31844557	|	18	|	1
31762691	|	28	|	1
31845558	|	38	|	4
31849550	|	72	|	4
31817244	|	5	|	1
31868145	|	2	|	1
31763823	|	36	|	1
31826897	|	11	|	1
31844033	|	2	|	1
31864409	|	8	|	3
31836416	|	22	|	8
30725694	|	64	|	1
31877692	|	2	|	1
30114492	|	103	|	1
31521444	|	20	|	1
31626212	|	3	|	1
31878556	|	56	|	26
31572506	|	19	|	1
31882154	|	8	|	1
31891416	|	2	|	1
31878829	|	8	|	6
31896138	|	19	|	1
31835285	|	13	|	1
31896075	|	1	|	1
31784573	|	13	|	3
31876823	|	19	|	2
31884258	|	5	|	1
26048881	|	10	|	1
31714113	|	5	|	1
31680283	|	31	|	1
31799230	|	6	|	2
31917440	|	10	|	2
31517639	|	33	|	2
31890748	|	23	|	1
31922284	|	23	|	1
31784702	|	16	|	2
31922671	|	11	|	1
31942831	|	3	|	1
31941865	|	3	|	1
31936326	|	18	|	1
31930612	|	5	|	2
31898457	|	72	|	4
31836706	|	10	|	1
31940772	|	2	|	1
31924296	|	3	|	1
31102571	|	39	|	1
31935909	|	37	|	1
31824852	|	10	|	1
31888575	|	20	|	1
31933426	|	20	|	4
18897530	|	17	|	1
31954953	|	16	|	1
31976570	|	2	|	1
31753030	|	3	|	1
30530272	|	6	|	1
31983453	|	40	|	1
31894817	|	6	|	1
31798877	|	2	|	1
31687481	|	219	|	1
31997628	|	4	|	1
31736603	|	21	|	1
31995240	|	5	|	1
31940722	|	15	|	1
31716771	|	64	|	1
32023645	|	13	|	1
32031542	|	11	|	2
31951192	|	4	|	1
31999061	|	22	|	2
32031437	|	66	|	1
28826115	|	224	|	57
32036936	|	23	|	2
29725610	|	78	|	2
31868960	|	6	|	1
32038264	|	2	|	2
32036926	|	14	|	1
29535905	|	13	|	1
31843952	|	2	|	1
31931629	|	15	|	1
31749063	|	10	|	1
31826316	|	30	|	1
32051297	|	20	|	11
31844585	|	13	|	1
32031889	|	4	|	1
32065041	|	7	|	1
32074176	|	9	|	1
31222280	|	23	|	1
31841193	|	54	|	3
31922957	|	13	|	1
31994635	|	16	|	2
31246372	|	2	|	1
32079366	|	26	|	4
32002122	|	22	|	7
32081567	|	2	|	1
31931444	|	30	|	1
31883195	|	8	|	1
32032500	|	13	|	3
31464769	|	39	|	3
31932146	|	7	|	1
31826918	|	61	|	16
32088412	|	2	|	2
32064811	|	15	|	1
31951651	|	3	|	1
32015753	|	7	|	1
31875431	|	5	|	1
31773452	|	12	|	3
32102737	|	9	|	2
32103094	|	2	|	1
32102021	|	3	|	1
32058781	|	14	|	1
31927342	|	51	|	1
32108902	|	3	|	1
31782236	|	68	|	2
32088776	|	4	|	1
31254603	|	63	|	2
31881991	|	54	|	1
32116190	|	27	|	1
31836152	|	1	|	1
31842004	|	45	|	1
32132682	|	3	|	1
32084539	|	20	|	1
32133507	|	6	|	1
32093089	|	12	|	1
32136491	|	14	|	1
32112174	|	3	|	1
32110252	|	25	|	5
32102164	|	6	|	1
30446963	|	9	|	1
32138846	|	36	|	21
32140253	|	2	|	2
32138272	|	11	|	3
32135497	|	2	|	1
32030455	|	20	|	1
32144266	|	5	|	1
32052649	|	18	|	6
32111347	|	3	|	1
32104728	|	14	|	3
31403089	|	6	|	2
32109114	|	1	|	1
32152740	|	1	|	1
32147627	|	8	|	1
31573235	|	9	|	1
32106189	|	57	|	6
32153798	|	3	|	1
32073610	|	40	|	2
31719154	|	156	|	63
31949605	|	53	|	3
32152155	|	127	|	1
32141324	|	6	|	1
32151824	|	15	|	1
32122683	|	6	|	1
32158113	|	13	|	1
32074839	|	28	|	1
32175388	|	2	|	1
32178924	|	2	|	1
31896226	|	12	|	1
32073778	|	62	|	1
32186839	|	7	|	1
32122223	|	4	|	1
32188858	|	4	|	1
32158190	|	12	|	1
25644816	|	8	|	1
28969698	|	115	|	1
24177290	|	110	|	1
32155870	|	1	|	1
32134792	|	20	|	1
32197009	|	19	|	10
31977051	|	18	|	2
32173623	|	43	|	1
32063536	|	7	|	1
32013200	|	31	|	1
32051880	|	5	|	1
32111280	|	6	|	1
29767240	|	150	|	68
31519806	|	90	|	1
32191729	|	25	|	2
32222872	|	8	|	1
31375095	|	9	|	1
32232425	|	8	|	1
32237453	|	8	|	1
32240238	|	3	|	1
32108670	|	29	|	8
32240798	|	21	|	1
31756932	|	58	|	1
32150240	|	23	|	1
32202999	|	8	|	1
32062423	|	4	|	1
32207254	|	16	|	1
31159328	|	2	|	1
32103739	|	5	|	1
32225484	|	8	|	1
31982876	|	2	|	1
32234574	|	1	|	1
32269290	|	5	|	1
32202542	|	30	|	4
32031795	|	4	|	1
27978736	|	5	|	1
31525331	|	21	|	2
32223707	|	6	|	2
32288137	|	6	|	1
31765285	|	4	|	1
32208404	|	3	|	1
32285791	|	21	|	1
32272010	|	6	|	1
32235765	|	2	|	1
32235541	|	14	|	1
32296130	|	10	|	1
32066789	|	4	|	1
32238855	|	1	|	1
32196168	|	2	|	1
32314178	|	7	|	1
32296116	|	24	|	1
32324282	|	51	|	1
32330378	|	8	|	1
32197887	|	12	|	1
32235854	|	75	|	20
32274181	|	11	|	1
32194184	|	12	|	5
32326454	|	38	|	8
31025918	|	61	|	20
31885072	|	90	|	1
32329174	|	2	|	1
32322403	|	38	|	1
32324781	|	4	|	1
32250122	|	6	|	1
31178951	|	10	|	2
32353812	|	3	|	1
32327811	|	5	|	1
32356979	|	2	|	1
32359428	|	4	|	1
31941694	|	5	|	1
32333445	|	11	|	5
32376868	|	1	|	1
32381475	|	1	|	1
32382752	|	2	|	1
32363411	|	3	|	1
31810285	|	2	|	1
32094158	|	40	|	1
32201862	|	7	|	1
32388722	|	19	|	1
32349048	|	266	|	65
32299018	|	7	|	1
32375520	|	8	|	1
32280882	|	14	|	2
31620532	|	1	|	1
32288365	|	3	|	1
32386390	|	26	|	7
26461451	|	27	|	1
32420930	|	4	|	1
32421756	|	5	|	1
32359532	|	3	|	1
32058520	|	13	|	5
32180079	|	15	|	7
32425417	|	7	|	1
32426242	|	6	|	1
31821327	|	14	|	7
32210015	|	6	|	1
32248700	|	29	|	1
32441390	|	4	|	1
32442844	|	2	|	1
32407532	|	65	|	1
28964014	|	4	|	1
32441673	|	2	|	1
32275775	|	13	|	1
28841994	|	23	|	1
32387311	|	8	|	2
32408566	|	15	|	1
32460825	|	18	|	1
32462257	|	2	|	1
32404329	|	47	|	1
32438972	|	10	|	1
32436171	|	6	|	1
32353494	|	3	|	1
32440092	|	15	|	2
32372829	|	2	|	1
32190726	|	32	|	1
32474671	|	5	|	1
26269639	|	26	|	1
32475418	|	9	|	1
30425542	|	70	|	1
32482405	|	3	|	1
32489321	|	6	|	1
32131679	|	9	|	1
29753710	|	116	|	1
32435762	|	30	|	3
32487061	|	6	|	2
32501344	|	1	|	1
32447824	|	32	|	1
32156449	|	126	|	3
32499418	|	7	|	1
32439630	|	20	|	1
32499633	|	14	|	1
32451596	|	23	|	1
32440834	|	19	|	1
32511145	|	3	|	1
32500066	|	3	|	1
32367602	|	27	|	3
32491802	|	8	|	1
32527097	|	2	|	1
32493439	|	7	|	1
30566581	|	13	|	1
32374060	|	11	|	1
32535542	|	7	|	2
32455134	|	6	|	1
32349872	|	68	|	1
32415118	|	13	|	1
32298593	|	60	|	2
32268063	|	9	|	1
32572181	|	1	|	1
32572923	|	33	|	1
32549093	|	5	|	1
32575125	|	28	|	1
32582281	|	21	|	2
32229235	|	4	|	1
32563944	|	5	|	1
32564871	|	21	|	1
32549502	|	5	|	1
31380980	|	47	|	1
32529807	|	23	|	1
32546460	|	7	|	1
32584112	|	1	|	2
30582550	|	2	|	1
32483387	|	26	|	1
32613650	|	10	|	1
32574606	|	30	|	1
32176338	|	49	|	1
32546183	|	5	|	2
32583458	|	29	|	2
32543409	|	13	|	1
32530591	|	4	|	1
32457559	|	3	|	1
32508198	|	18	|	1
32504862	|	4	|	1
32632454	|	4	|	1
32632851	|	53	|	23
32618631	|	14	|	1
31755024	|	12	|	1
32639832	|	34	|	1
32639690	|	7	|	1
32641932	|	2	|	1
32607884	|	9	|	1
32644040	|	8	|	1
32644619	|	10	|	5
32645727	|	5	|	2
32594511	|	35	|	3
32047493	|	14	|	1
32649427	|	14	|	8
32622768	|	2	|	1
32543324	|	71	|	1
32650229	|	8	|	1
31792173	|	176	|	47
32548187	|	6	|	1
32504142	|	11	|	1
32653800	|	12	|	1
32655475	|	7	|	1
32001134	|	21	|	5
32658520	|	1	|	1
32660746	|	14	|	1
32661140	|	56	|	6
32659918	|	69	|	7
32664762	|	5	|	1
32666126	|	1	|	1
30245119	|	37	|	1
32669200	|	5	|	1
32503899	|	1	|	1
32671749	|	173	|	98
32672234	|	17	|	1
32681847	|	19	|	1
32697119	|	18	|	2
31283962	|	8	|	1
32701467	|	11	|	11
32668152	|	6	|	1
32669798	|	11	|	4
32622238	|	6	|	1
32682261	|	20	|	1
32635098	|	7	|	1
32671806	|	15	|	1
32762941	|	2	|	2
32387195	|	30	|	1
32335264	|	28	|	1
32403753	|	10	|	1
32767233	|	6	|	1
32750584	|	9	|	1
32738243	|	9	|	1
29005156	|	3	|	1
32651114	|	3	|	1
32781368	|	4	|	1
32783215	|	27	|	1
32722971	|	7	|	1
32745032	|	3	|	1
32784382	|	12	|	1
32785710	|	9	|	1
32780639	|	16	|	3
32786750	|	30	|	7
32789816	|	6	|	1
32707946	|	3	|	1
32803478	|	2	|	2
32693676	|	16	|	1
32664751	|	30	|	1
29624599	|	5	|	1
32821064	|	39	|	1
32842568	|	67	|	1
32823021	|	1	|	1
32858902	|	3	|	1
32869801	|	2	|	1
32634057	|	53	|	23
32806038	|	13	|	1
32867904	|	10	|	1
32398877	|	25	|	1
32644300	|	103	|	2
32886702	|	1	|	1
23399909	|	47	|	5
32891639	|	13	|	3
32898105	|	43	|	1
32900907	|	37	|	1
32816816	|	1	|	1
32877667	|	2	|	1
32914511	|	7	|	1
32330068	|	138	|	2
32903014	|	9	|	1
32495753	|	19	|	7
32898814	|	21	|	2
26111989	|	127	|	2
23600667	|	17	|	3
32585118	|	16	|	1
32898793	|	20	|	1
32899359	|	6	|	1
32956060	|	12	|	1
32677068	|	7	|	2
32598079	|	15	|	1
32737404	|	85	|	2
32827853	|	48	|	1
32984787	|	2	|	1
32841626	|	6	|	1
32707119	|	4	|	1
32998080	|	16	|	1
32969857	|	4	|	1
33002039	|	1	|	1
32670706	|	12	|	2
33025206	|	2	|	1
32421591	|	7	|	2
32083570	|	27	|	1
32961708	|	2	|	1
32974935	|	7	|	1
32931650	|	28	|	1
32890919	|	20	|	1
33040789	|	2	|	1
33027100	|	1	|	1
33021885	|	21	|	2
32926503	|	23	|	1
33017316	|	8	|	1
33050711	|	5	|	1
33050755	|	4	|	1
32549339	|	3	|	1
32933616	|	1	|	1
32627133	|	18	|	2
32935693	|	16	|	1
33055689	|	8	|	1
33025563	|	5	|	1
33059997	|	12	|	1
33055345	|	3	|	1
33036281	|	5	|	1
33036948	|	77	|	1
33073652	|	2	|	1
32843371	|	12	|	1
31135702	|	62	|	1
33078597	|	4	|	2
33044603	|	3	|	1
32388318	|	9	|	1
32691662	|	30	|	1
33083594	|	3	|	1
32781634	|	11	|	1
33046938	|	3	|	1
33083389	|	33	|	17
33052300	|	12	|	1
32631672	|	23	|	1
33057285	|	32	|	13
32743891	|	15	|	5
33084906	|	6	|	1
33085324	|	12	|	1
33076520	|	5	|	1
33093201	|	1	|	1
33093268	|	87	|	7
33025870	|	8	|	1
32801408	|	7	|	1
33080430	|	23	|	3
32645372	|	5	|	1
33100029	|	3	|	1
33111662	|	3	|	1
33074187	|	6	|	1
33033975	|	3	|	1
33096559	|	5	|	2
33124570	|	12	|	1
33088317	|	9	|	2
33096123	|	12	|	9
33119677	|	7	|	1
33131850	|	4	|	1
33132081	|	8	|	1
33092814	|	7	|	1
33106386	|	7	|	1
32505974	|	7	|	1
32643651	|	12	|	1
32645700	|	10	|	1
33087486	|	3	|	1
32744206	|	4	|	1
32157529	|	42	|	7
33146901	|	3	|	1
33126713	|	4	|	1
32893620	|	32	|	1
32868914	|	18	|	1
33148999	|	12	|	3
33151312	|	1	|	1
32764495	|	1	|	1
33077932	|	26	|	1
33160759	|	1	|	1
32234044	|	15	|	1
33144227	|	4	|	1
33132179	|	2	|	2
33151318	|	2	|	1
32933455	|	6	|	1
32432585	|	39	|	1
33173281	|	10	|	1
33171297	|	31	|	5
33132796	|	6	|	1
33135487	|	8	|	1
33124678	|	11	|	1
33104117	|	13	|	3
33177377	|	56	|	1
33040741	|	9	|	3
33193525	|	3	|	1
32725659	|	6	|	2
33207561	|	4	|	1
33211318	|	24	|	1
32515748	|	8	|	1
33012569	|	8	|	1
33214160	|	12	|	1
32790581	|	3	|	2
33239776	|	2	|	1
33240797	|	52	|	1
33162348	|	20	|	6
33234715	|	21	|	3
33238787	|	41	|	1
32619565	|	6	|	1
33118859	|	52	|	1
33267084	|	1	|	1
33266865	|	2	|	2
33180941	|	14	|	1
32100515	|	46	|	1
33262994	|	10	|	1
33169857	|	11	|	1
33270909	|	7	|	4
33269604	|	6	|	1
33255892	|	38	|	1
32948831	|	8	|	1
33234407	|	7	|	3
33269273	|	6	|	1
33277517	|	11	|	2
33259741	|	4	|	1
32969376	|	2	|	1
32402819	|	54	|	1
33282897	|	6	|	1
32672073	|	30	|	1
33290233	|	10	|	2
33285275	|	12	|	1
33283817	|	53	|	16
33286408	|	31	|	1
33222110	|	14	|	2
33223596	|	3	|	3
32024609	|	19	|	1
33252033	|	14	|	1
32883446	|	1	|	1
33115540	|	6	|	1
33313749	|	3	|	1
33310592	|	7	|	1
33313591	|	3	|	1
33305822	|	7	|	1
33296173	|	30	|	15
32813620	|	35	|	5
32956280	|	3	|	2
33306325	|	5	|	1
33321506	|	2	|	1
33298392	|	1	|	1
33314963	|	17	|	1
33233568	|	33	|	2
33138121	|	14	|	1
33321031	|	74	|	2
29323464	|	4	|	2
33330919	|	13	|	1
33281341	|	14	|	1
33320732	|	33	|	2
33330902	|	3	|	1
33324647	|	38	|	1
30917677	|	5	|	1
33337215	|	5	|	1
32208661	|	11	|	1
33094822	|	27	|	3
33146884	|	19	|	1
33335861	|	9	|	1
32914629	|	29	|	3
33332164	|	8	|	1
33320837	|	5	|	1
33170425	|	6	|	1
33274323	|	15	|	1
33356448	|	33	|	1
33335589	|	8	|	1
33277547	|	30	|	1
33339387	|	10	|	1
33116723	|	21	|	1
30890127	|	33	|	1
32269630	|	10	|	1
33366077	|	4	|	1
32730881	|	42	|	1
32969364	|	93	|	1
33289736	|	6	|	1
33370188	|	9	|	1
33311744	|	30	|	2
33356931	|	3	|	1
33361940	|	3	|	1
33172831	|	11	|	1
33146337	|	127	|	1
33370465	|	6	|	1
33378172	|	3	|	1
33286979	|	7	|	1
33372570	|	2	|	2
33365812	|	6	|	1
33337240	|	29	|	1
33392031	|	1	|	1
33386006	|	3	|	1
33396552	|	1	|	1
32079978	|	45	|	1
33356196	|	9	|	1
33401230	|	1	|	1
33357430	|	27	|	1
33367654	|	13	|	1
33098339	|	12	|	1
33421409	|	8	|	1
33429873	|	2	|	1
32970974	|	36	|	1
33433508	|	2	|	1
33385776	|	23	|	1
33389676	|	11	|	1
33283858	|	4	|	2
33182614	|	23	|	1
33405009	|	46	|	1
33435700	|	12	|	1
33428543	|	7	|	1
33389253	|	13	|	2
33442068	|	3	|	1
33410105	|	18	|	1
33425576	|	13	|	1
30328702	|	28	|	1
33420486	|	10	|	1
33427215	|	3	|	1
33440686	|	36	|	1
33417048	|	2	|	1
33442303	|	4	|	1
33437800	|	2	|	1
33267742	|	36	|	1
33434909	|	17	|	1
32785888	|	37	|	4
33390541	|	23	|	1
29905888	|	8	|	1
33482326	|	14	|	1
33474319	|	2	|	1
33080977	|	4	|	1
33491752	|	28	|	1
33505046	|	1	|	1
33243188	|	6	|	1
33508382	|	6	|	2
33509809	|	18	|	1
33511688	|	2	|	1
33387532	|	4	|	1
33511858	|	4	|	2
33496541	|	2	|	1
33508254	|	36	|	1
33510686	|	11	|	1
32830049	|	16	|	1
33526772	|	11	|	1
31486751	|	188	|	1
33522125	|	7	|	1
33542192	|	2	|	2
31696099	|	4	|	1
33552413	|	10	|	2
33282407	|	9	|	1
33479629	|	5	|	1
30942408	|	8	|	7
30999175	|	9	|	9
31002774	|	9	|	6
31008649	|	9	|	3
33548269	|	56	|	1
33335096	|	46	|	1
33569290	|	5	|	1
25784809	|	58	|	15
33576407	|	2	|	1
33479303	|	136	|	2
33559624	|	17	|	1
33581014	|	13	|	2
33566855	|	3	|	1
33434843	|	6	|	1
33585172	|	3	|	1
33548404	|	2	|	1
31018109	|	9	|	9
31021668	|	9	|	8
31047632	|	9	|	3
31048088	|	8	|	4
31052179	|	9	|	9
31052755	|	8	|	7
31052784	|	9	|	8
33548124	|	16	|	1
31053069	|	9	|	6
31059259	|	9	|	6
31059283	|	9	|	8
33568191	|	21	|	1
33539253	|	23	|	8
33590909	|	6	|	1
33580227	|	4	|	1
33553749	|	46	|	1
33608391	|	10	|	1
33574636	|	20	|	5
33363105	|	10	|	4
33586973	|	32	|	1
33612208	|	16	|	1
33583338	|	12	|	1
33215191	|	11	|	1
33610028	|	2	|	1
33615268	|	7	|	1
33424705	|	35	|	1
33618713	|	3	|	1
33081525	|	30	|	4
33600049	|	13	|	7
33475940	|	69	|	1
33489089	|	20	|	1
33424737	|	6	|	2
33499777	|	3	|	1
33626881	|	2	|	1
33589803	|	5	|	1
33623877	|	13	|	4
33435057	|	9	|	2
33575830	|	3	|	1
33611719	|	5	|	1
33637018	|	1	|	1
33632831	|	5	|	1
33500604	|	55	|	1
33640287	|	4	|	1
33522608	|	21	|	2
33637469	|	28	|	1
33636273	|	4	|	1
33642857	|	3	|	1
33564276	|	4	|	1
33596159	|	6	|	1
33649757	|	4	|	2
33598548	|	9	|	1
33539139	|	40	|	2
33368002	|	16	|	6
33656955	|	2	|	1
33515899	|	15	|	1
33637065	|	2	|	1
33474205	|	5	|	1
33658780	|	4	|	1
33661852	|	4	|	1
32450104	|	15	|	1
33673844	|	2	|	1
33635264	|	7	|	1
33644778	|	88	|	54
33649929	|	33	|	3
31593058	|	27	|	1
33643737	|	44	|	30
33675161	|	270	|	13
33610626	|	3	|	1
33657884	|	89	|	1
33641174	|	6	|	1
33686329	|	21	|	1
33687363	|	8	|	4
32670168	|	12	|	1
33691960	|	4	|	1
33602295	|	10	|	1
33683847	|	14	|	1
33693231	|	15	|	1
33389561	|	196	|	1
32110111	|	57	|	2
33587338	|	43	|	3
33658761	|	14	|	1
33703141	|	13	|	1
33723030	|	1	|	1
33719633	|	11	|	2
33044565	|	40	|	1
33627725	|	12	|	6
33718483	|	2	|	1
33731095	|	10	|	1
33648226	|	15	|	1
33732326	|	4	|	1
33273780	|	3	|	1
33693147	|	12	|	1
33736180	|	2	|	1
33636678	|	37	|	1
33748636	|	149	|	2
33750646	|	12	|	1
33738126	|	17	|	1
33755498	|	3	|	2
33755690	|	8	|	1
33607542	|	12	|	1
33755963	|	1	|	1
33740675	|	7	|	1
33754882	|	30	|	1
33626396	|	39	|	2
33774691	|	1	|	1
33777515	|	8	|	1
33728259	|	14	|	1
33742082	|	9	|	4
33789665	|	2	|	1
33781396	|	5	|	2
33685487	|	4	|	1
33791861	|	3	|	1
33514168	|	13	|	1
33753342	|	2	|	1
33347536	|	22	|	2
33758683	|	11	|	2
33805232	|	3	|	2
33792904	|	6	|	1
33762490	|	1	|	1
33825424	|	1	|	1
33800719	|	7	|	1
33827574	|	8	|	2
33834249	|	6	|	1
33757348	|	1	|	1
32800157	|	14	|	1
33801315	|	8	|	1
33858066	|	20	|	1
32254109	|	17	|	1
33872059	|	15	|	1
33879796	|	5	|	1
33791788	|	6	|	1
33885972	|	2	|	1
33801329	|	2	|	1
33752032	|	39	|	1
33794424	|	16	|	10
33776856	|	30	|	1
33878074	|	8	|	1
33897992	|	5	|	1
33898773	|	6	|	1
33860625	|	14	|	5
33793661	|	4	|	1
33745431	|	5	|	1
33905563	|	6	|	2
33752368	|	6	|	2
33877567	|	48	|	1
33914373	|	30	|	7
31888392	|	3	|	1
